"","worms_id","Kingdom","Phylum","Class","Order","Family","Genus","Species","species_init"
"649","110354","Animalia","Annelida","Polychaeta","Echiuroidea","Bonelliidae","Maxmuelleria",NA,"Maxmuelleria sp."
"650","122860","Animalia","Nemertea","Hoplonemertea","Polystilifera","Drepanophoridae","Punnettia","Punnettia splendida","Punnettia splendida"
"651","130762","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe","Harmothoe extenuata","Harmothoe extenuata"
"652","118842","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Conilera","Conilera cylindracea","Conilera cylindracea"
"653","131051","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Serpula","Serpula vermicularis","Serpula vermicularis"
"654","140528","Animalia","Mollusca","Gastropoda","Littorinimorpha","Naticidae","Euspira","Euspira catena","Euspira catena"
"655","107528","Animalia","Arthropoda","Malacostraca","Decapoda","Lysmatidae","Lysmata","Lysmata seticaudata","Lysmata seticaudata"
"656","1417307","Animalia","Mollusca","Bivalvia","Cardiida","Cardiidae","Papillicardium","Papillicardium minimum","Papillicardium minimum"
"657","235","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae",NA,NA,"Tellinidae spp."
"658","155127","Animalia","Annelida","Polychaeta","Phyllodocida","Sphaerodoridae","Sphaerodoridium","Sphaerodoridium minutum","Sphaerodoridium minutum"
"659","107390","Animalia","Arthropoda","Malacostraca","Decapoda","Polybiidae","Liocarcinus","Liocarcinus marmoreus","Liocarcinus marmoreus"
"660","124647","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Ocnus","Ocnus planci","Ocnus planci"
"661","863197","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Malmgrenia","Malmgrenia darbouxi","Malmgrenia darbouxi"
"662","129514","Animalia","Annelida","Polychaeta",NA,"Protodrilidae","Protodrilus",NA,"Protodrilus sp."
"663","102764","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Tryphosella","Tryphosella nanoides","Tryphosella nanoides"
"664","124427","Animalia","Echinodermata","Echinoidea","Camarodonta","Toxopneustidae","Sphaerechinus","Sphaerechinus granularis","Sphaerechinus granularis"
"665","152267","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Malmgrenia","Malmgrenia marphysae","Malmgrenia marphysae"
"666","241154","Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Monodaeus","Monodaeus couchii","Monodaeus couchii"
"667","101951","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Haploops","Haploops nirae","Haploops nirae"
"668","130081","Animalia","Annelida","Polychaeta","Amphinomida","Euphrosinidae","Euphrosine","Euphrosine borealis","Euphrosine borealis"
"669","952","Animalia","Annelida","Polychaeta","Phyllodocida","Glyceridae",NA,NA,"Glyceridae"
"670","105","Animalia","Mollusca","Bivalvia",NA,NA,NA,NA,"Bivalvia"
"671","283798","Animalia","Cnidaria","Anthozoa","Spirularia","Cerianthidae","Cerianthus","Cerianthus lloydii","Cerianthus lloydii"
"672","334514","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Phyllodoce","Phyllodoce rosea","Phyllodoce rosea"
"673","131467","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Trypanosyllis","Trypanosyllis zebra","Trypanosyllis zebra"
"674","101704","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Synchelidium",NA,"Synchelidium sp."
"675","130623","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eulalia","Eulalia aurea","Eulalia aurea"
"676","131325","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Odontosyllis","Odontosyllis ctenostoma","Odontosyllis ctenostoma"
"677","107318","Animalia","Arthropoda","Malacostraca","Decapoda","Majidae","Eurynome","Eurynome aspera","Eurynome aspera"
"678","129881","Animalia","Annelida","Polychaeta",NA,"Capitellidae","Dasybranchus","Dasybranchus caducus","Dasybranchus caducus"
"679","1839","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,"Ascidiacea"
"680","129588","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Fimbriosthenelais",NA,"Fimbriosthenelais spp."
"681","107742","Animalia","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia","Upogebia stellata","Upogebia stellata"
"682","982","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae",NA,NA,"Terebellidae spp."
"683","107313","Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Achaeus","Achaeus cranchii","Achaeus cranchii"
"684","101933","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca typica","Ampelisca typica"
"685","124934","Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiura","Ophiura sarsii","Ophiura sarsii"
"686","141767","Animalia","Mollusca","Gastropoda","Trochida","Calliostomatidae","Calliostoma","Calliostoma zizyphinum","Calliostoma zizyphinum"
"687","119038","Animalia","Arthropoda","Malacostraca","Isopoda","Holognathidae","Cleantis","Cleantis prismatica","Cleantis prismatica"
"688","152547","Animalia","Echinodermata","Holothuroidea","Apodida","Synaptidae","Oestergrenia","Oestergrenia digitata","Oestergrenia digitata"
"689","102963","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia","Harpinia crenulata","Harpinia crenulata"
"690","131503","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Neoamphitrite","Neoamphitrite edwardsii","Neoamphitrite edwardsi"
"691","880874","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptocheliidae","Chondrochelia","Chondrochelia savignyi","Chondrochelia savignyi"
"692","101716","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Harpinia",NA,"Harpinia sp."
"693","133688","Animalia","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Phorbas","Phorbas plumosus","Phorbas plumosus"
"694","123083","Animalia","Echinodermata","Holothuroidea",NA,NA,NA,NA,"Holothuroidea"
"695","102989","Animalia","Arthropoda","Malacostraca","Amphipoda","Phoxocephalidae","Phoxocephalus","Phoxocephalus holbolli","Phoxocephalus holbolli"
"696","1130","Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,"Decapoda"
"697","131907","Animalia","Porifera","Demospongiae","Poecilosclerida","Mycalidae","Mycale",NA,"Mycale sp."
"698","132663","Animalia","Porifera","Demospongiae","Suberitida","Halichondriidae","Hymeniacidon","Hymeniacidon perlevis","Hymeniacidon perlevis"
"699","134648","Animalia","Arthropoda","Pycnogonida","Pantopoda","Callipallenidae","Callipallene","Callipallene tiberii","Callipallene tiberii"
"700","134741","Animalia","Arthropoda","Pycnogonida","Pantopoda","Phoxichilidiidae","Phoxichilidium","Phoxichilidium femoratum","Phoxichilidium femoratum"
"701","129660","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Odontosyllis",NA,"Odontosyllis sp."
"702","124850","Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiocten","Ophiocten affinis","Ophiocten affinis"
"703","119048","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Idotea","Idotea neglecta","Idotea neglecta"
"704","118467","Animalia","Arthropoda","Malacostraca","Isopoda","Anthuridae","Anthura","Anthura gracilis","Anthura gracilis"
"705","107319","Animalia","Arthropoda","Malacostraca","Decapoda","Majidae","Eurynome","Eurynome spinosa","Eurynome spinosa"
"706","102139","Animalia","Arthropoda","Malacostraca","Amphipoda","Atylidae","Nototropis","Nototropis falcatus","Nototropis falcatus"
"707","116939","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae","Oceanobdella",NA,"Oceanobdella sp."
"708","131072","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Sigalion","Sigalion mathildae","Sigalion mathildae"
"709","101927","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca spinimana","Ampelisca spinimana"
"710","132655","Animalia","Porifera","Demospongiae","Suberitida","Halichondriidae","Hymeniacidon","Hymeniacidon kitchingi","Hymeniacidon kitchingi"
"711","107739","Animalia","Arthropoda","Malacostraca","Decapoda","Upogebiidae","Upogebia","Upogebia deltaura","Upogebia deltaura"
"712","118738","Animalia","Arthropoda","Malacostraca","Isopoda","Joeropsididae","Joeropsis","Joeropsis brevicornis","Joeropsis brevicornis"
"713","130932","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Myxicola","Myxicola infundibulum","Myxicola infundibulum"
"714","140820","Animalia","Mollusca","Gastropoda","Pleurobranchida","Pleurobranchidae","Pleurobranchus","Pleurobranchus membranaceus","Pleurobranchus membranaceus"
"715","131507","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Nicolea","Nicolea venustula","Nicolea venustula"
"716","118839","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Cirolana","Cirolana cranchii","Cirolana cranchi"
"717","123985","Animalia","Echinodermata","Asteroidea","Valvatida","Anseropodidae","Anseropoda","Anseropoda placenta","Anseropoda placenta"
"718","130008","Animalia","Annelida","Polychaeta","Eunicida","Dorvilleidae","Dorvillea","Dorvillea rubrovittata","Dorvillea rubrovittata"
"719","985","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae",NA,NA,"Sabellidae spp."
"720","131538","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Streblosoma","Streblosoma bairdi","Streblosoma bairdi"
"721","141883","Animalia","Mollusca","Bivalvia","Venerida","Ungulinidae","Diplodonta","Diplodonta rotundata","Diplodonta rotundata"
"722","124418","Animalia","Echinodermata","Echinoidea","Spatangoida","Spatangidae","Spatangus","Spatangus purpureus","Spatangus purpureus"
"723","124402","Animalia","Echinodermata","Echinoidea","Spatangoida","Loveniidae","Echinocardium","Echinocardium pennatifidum","Echinocardium pennatifidum"
"724","119859","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Gastrosaccus",NA,"Gastrosaccus sp."
"725","547074","Animalia","Arthropoda","Malacostraca","Amphipoda","Oedicerotidae","Kroyera","Kroyera carinata","Kroyera carinata"
"726","130100","Animalia","Annelida","Polychaeta","Terebellida","Flabelligeridae","Diplocirrus","Diplocirrus glaucus","Diplocirrus glaucus"
"727","124400","Animalia","Echinodermata","Echinoidea","Spatangoida","Loveniidae","Echinocardium","Echinocardium mortenseni","Echinocardium mortenseni"
"728","967","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae",NA,NA,"Lumbrineridae spp."
"729","107647","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalina","Pandalina brevirostris","Pandalina brevirostris"
"730","196381","Animalia","Mollusca","Scaphopoda","Dentaliida","Dentaliidae","Antalis","Antalis novemcostata","Antalis novemcostata"
"731","140588","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula","Nucula hanleyi","Nucula hanleyi"
"732","131327","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Odontosyllis","Odontosyllis fulgurans","Odontosyllis fulgurans"
"733","130907","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Euchone","Euchone rosea","Euchone rosea"
"734","122391","Animalia","Nemertea","Hoplonemertea","Monostilifera","Amphiporidae","Amphiporus",NA,"Amphiporus sp."
"735","863304","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Malmgrenia","Malmgrenia polypapillata","Malmgrenia polypapillata"
"736","130485","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Armandia","Armandia cirrhosa","Armandia cirrhosa"
"737","140291","Animalia","Mollusca","Bivalvia",NA,"Lyonsiidae","Lyonsia","Lyonsia norwegica","Lyonsia norwegica"
"738","129420","Animalia","Annelida","Polychaeta",NA,"Orbiniidae","Orbinia",NA,"Orbinia sp."
"739","130597","Animalia","Annelida","Polychaeta","Terebellida","Pectinariidae","Petta","Petta pusilla","Petta pusilla"
"740","122423","Animalia","Nemertea","Hoplonemertea","Monostilifera","Oerstediidae","Oerstedia",NA,"Oerstedia sp."
"741","525497","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea","Aricidea (Acmira) cerrutii","Aricidea (Acmira) cerrutii"
"742","130867","Animalia","Annelida","Polychaeta",NA,"Sabellariidae","Sabellaria","Sabellaria spinulosa","Sabellaria spinulosa"
"743","126754","Animalia","Chordata","Actinopteri","Perciformes","Ammodytidae","Gymnammodytes","Gymnammodytes semisquamatus","Gymnammodytes semisquamatus"
"744","152260","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Scoletoma","Scoletoma magnidentata","Scoletoma magnidentata"
"745","129533","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Jasmineira",NA,"Jasmineira sp."
"746","130466","Animalia","Annelida","Polychaeta","Eunicida","Onuphidae","Nothria","Nothria britannica","Nothria britannica"
"747","130909","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Euchone","Euchone rubrocincta","Euchone rubrocincta"
"748","129856","Animalia","Annelida","Polychaeta","Eunicida","Oenonidae","Drilonereis","Drilonereis filum","Drilonereis filum"
"749","126902","Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Lebetus","Lebetus guilleti","Lebetus guilleti"
"750","129679","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Syllides",NA,"Syllides spp."
"751","196380","Animalia","Mollusca","Scaphopoda","Dentaliida","Dentaliidae","Antalis","Antalis vulgaris","Antalis vulgaris"
"752","103674","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Polyclinum","Polyclinum aurantium","Polyclinum aurantium"
"753","102570","Animalia","Arthropoda","Malacostraca","Amphipoda","Tryphosidae","Hippomedon","Hippomedon denticulatus","Hippomedon denticulatus"
"754","124392","Animalia","Echinodermata","Echinoidea","Spatangoida","Loveniidae","Echinocardium","Echinocardium cordatum","Echinocardium cordatum"
"755","918","Animalia","Annelida","Polychaeta",NA,"Chaetopteridae",NA,NA,"Chaetopteridae"
"756","101742","Animalia","Arthropoda","Malacostraca","Amphipoda","Bathyporeiidae","Bathyporeia",NA,"Bathyporeia spp."
"757","605899","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Serratina","Serratina serrata","Serratina serrata"
"758","605949","Animalia","Annelida","Polychaeta","Phyllodocida","Chrysopetalidae","Dysponetus","Dysponetus joeli","Dysponetus joeli"
"759","130763","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe","Harmothoe fragilis","Harmothoe fragilis"
"760","129702","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Neoamphitrite",NA,"Neoamphitrite sp."
"761","103710","Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Ascidia mentula","Ascidia mentula"
"762","107327","Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Inachus","Inachus dorsettensis","Inachus dorsettensis"
"763","130277","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Chirimia","Chirimia biceps","Chirimia biceps"
"764","130268","Animalia","Annelida","Polychaeta",NA,"Magelonidae","Magelona","Magelona filiformis","Magelona filiformis"
"765","130540","Animalia","Annelida","Polychaeta",NA,"Oweniidae","Myriochele","Myriochele danielsseni","Myriochele danielsseni"
"766","110440","Animalia","Arthropoda","Malacostraca","Cumacea","Bodotriidae","Bodotria","Bodotria arenosa","Bodotria arenosa"
"767","139229","Animalia","Mollusca","Gastropoda","Neogastropoda","Clathurellidae","Comarmondia","Comarmondia gracilis","Comarmondia gracilis"
"768","130920","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Jasmineira","Jasmineira caudata","Jasmineira caudata"
"769","129528","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Euchone",NA,"Euchone sp."
"770","146950","Animalia","Annelida","Polychaeta",NA,"Oweniidae","Galathowenia","Galathowenia oculata","Galathowenia oculata"
"771","130467","Animalia","Annelida","Polychaeta","Eunicida","Onuphidae","Nothria","Nothria conchylega","Nothria conchylega"
"772","140074","Animalia","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Haminoea","Haminoea hydatis","Haminoea hydatis"
"773","130700","Animalia","Annelida","Polychaeta","Phyllodocida","Pilargidae","Pilargis","Pilargis verrucosa","Pilargis verrucosa"
"774","131500","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Lysilla","Lysilla loveni","Lysilla loveni"
"775","130235","Animalia","Annelida","Polychaeta","Eunicida","Lumbrineridae","Lumbrineriopsis","Lumbrineriopsis paradoxa","Lumbrineriopsis paradoxa"
"776","101896","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca diadema","Ampelisca diadema"
"777","1398605","Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Turritellidae","Incatella","Incatella cingulata","Incatella cingulata"
"778","150534","Animalia","Mollusca","Scaphopoda","Dentaliida","Dentaliidae","Antalis","Antalis entalis","Antalis entalis"
"779","140710","Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Palliolum","Palliolum tigerinum","Palliolum tigerinum"
"780","130982","Animalia","Annelida","Polychaeta",NA,"Scalibregmatidae","Sclerocheilus","Sclerocheilus minutus","Sclerocheilus minutus"
"781","102497","Animalia","Arthropoda","Malacostraca","Amphipoda","Acidostomatidae","Acidostoma","Acidostoma obesum","Acidostoma obesum"
"782","103643","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","Aplidium","Aplidium elegans","Aplidium elegans"
"783","129233","Animalia","Annelida","Polychaeta",NA,"Chaetopteridae","Spiochaetopterus",NA,"Spiochaetopterus spp."
"784","136084","Animalia","Annelida",NA,"Sipuncula","Sipunculidae","Sipunculus","Sipunculus (Sipunculus) nudus","Sipunculus (Sipunculus) nudus"
"785","139800","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Eulima","Eulima bilineata","Eulima bilineata"
"786","137393","Animalia","Annelida","Clitellata","Tubificida","Naididae","Tubificoides",NA,"Tubificoides sp."
"787","136486","Animalia","Arthropoda","Malacostraca","Tanaidacea","Tanaissuidae","Tanaissus","Tanaissus lilljeborgi","Tanaissus lilljeborgi"
"788","140870","Animalia","Mollusca","Bivalvia","Cardiida","Psammobiidae","Gari","Gari fervensis","Gari fervensis"
"789","140287","Animalia","Mollusca","Bivalvia","Lucinida","Lucinidae","Myrtea","Myrtea spinifera","Myrtea spinifera"
"790","131071","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pelogenia","Pelogenia arenosa","Pelogenia arenosa"
"791","130270","Animalia","Annelida","Polychaeta",NA,"Magelonidae","Magelona","Magelona minuta","Magelona minuta"
"792","154073","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Mangelia","Mangelia costulata","Mangelia costulata"
"793","129524","Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Branchiomma",NA,"Branchiomma sp."
"794","138333","Animalia","Mollusca","Bivalvia","Adapedonta","Pharidae","Ensis",NA,"Ensis sp."
"795","734347","Animalia","Arthropoda","Malacostraca","Amphipoda","Leucothoidae","Leucothoe","Leucothoe denticulata","Leucothoe denticulata "
"796","129313","Animalia","Annelida","Polychaeta","Phyllodocida","Microphthalmidae","Microphthalmus",NA,"Microphthalmus sp."
"797","388224","Animalia","Arthropoda","Malacostraca","Leptostraca","Nebaliidae","Sarsinebalia","Sarsinebalia urgorrii","Sarsinebalia urgorrii"
"798","152357","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Malmgrenia","Malmgrenia castanea","Malmgrenia castanea"
"799","123867","Animalia","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten irregularis","Astropecten irregularis"
"800","130754","Animalia","Annelida","Polychaeta","Phyllodocida","Polynoidae","Harmothoe","Harmothoe antilopes","Harmothoe antilopes"
"801","130490","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelia","Ophelia bicornis","Ophelia bicornis"
"802","118859","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Natatolana","Natatolana borealis","Natatolana borealis"
"803","976","Animalia","Annelida","Polychaeta","Terebellida","Flabelligeridae",NA,NA,"Flabelligeridae"
"804","129714","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Thelepus",NA,"Thelepus spp."
"805","125080","Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiura","Amphiura filiformis","Amphiura filiformis"
"806","139859","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Melanella","Melanella polita","Melanella polita"
"807","131502","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Neoamphitrite","Neoamphitrite affinis","Neoamphitrite affinis"
"808","131123","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Dipolydora","Dipolydora saintjosephi","Dipolydora saintjosephi"
"809","131285","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Dioplosyllis","Dioplosyllis cirrosa","Dioplosyllis cirrosa"
"810","129218","Animalia","Annelida","Polychaeta",NA,"Capitellidae","Mediomastus",NA,"Mediomastus sp."
"811","1340","Animalia","Cnidaria","Anthozoa",NA,NA,NA,NA,"Hexacorallia"
"812","129232","Animalia","Annelida","Polychaeta",NA,"Chaetopteridae","Phyllochaetopterus",NA,"Phyllochaetopterus sp."
"813","129443","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eteone",NA,"Eteone sp."
"814","124933","Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiura","Ophiura robusta","Ophiura robusta"
"815","124653","Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Pawsonia","Pawsonia saxicola","Pawsonia saxicola"
"816","965","Animalia","Annelida","Polychaeta","Eunicida","Onuphidae",NA,NA,"Onuphidae sp."
"817","138734","Animalia","Mollusca","Gastropoda","Aplysiida","Akeridae","Akera","Akera bullata","Akera bullata"
"818","146905","Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Epitoniidae","Epitonium","Epitonium clathrus","Epitonium clathrus"
"819","136135","Animalia","Arthropoda","Malacostraca","Stomatopoda","Squillidae","Rissoides","Rissoides desmaresti","Rissoides desmaresti"
"820","152454","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Paramphitrite","Paramphitrite birulai","Paramphitrite birulai"
"821","836211","Animalia","Mollusca","Gastropoda",NA,"Pyramidellidae","Pyrgiscus","Pyrgiscus crenatus","Pyrgiscus crenatus"
"822","1381415","Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Turritellidae","Turritellinella","Turritellinella tricarinata","Turritellinella tricarinata"
"823","1464370","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus","Polycirrus nogueirai","Polycirrus nogueirai"
"824","139951","Animalia","Mollusca","Gastropoda","Lepetellida","Fissurellidae","Diodora","Diodora graeca","Diodora graeca"
"825","867492","Animalia","Mollusca","Gastropoda","Cephalaspidea","Philinidae","Hermania","Hermania scabra","Hermania scabra"
"826","129341","Animalia","Annelida","Polychaeta",NA,"Magelonidae","Magelona",NA,"Magelona sp."
"827","1036014","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Loimia","Loimia ramzega","Loimia ramzega"
"828","125779","Animalia","Chordata","Actinopteri","Gobiesociformes","Gobiesocidae","Diplecogaster",NA,"Diplecogaster sp."
"829","1464372","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus","Polycirrus readi","Polycirrus readi"
"830","118863","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Natatolana","Natatolana neglecta","Natatolana neglecta"
"831","340203","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Oxydromus","Oxydromus pallidus","Oxydromus pallidus"
"832","131512","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Parathelepus","Parathelepus collaris","Parathelepus collaris"
"833","120019","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Gastrosaccus","Gastrosaccus sanctus","Gastrosaccus sanctus"
"834","130980","Animalia","Annelida","Polychaeta",NA,"Scalibregmatidae","Scalibregma","Scalibregma inflatum","Scalibregma inflatum"
"835","878470","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macomangulus","Macomangulus tenuis","Macomangulus tenuis"
"836","119043","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Idotea","Idotea emarginata","Idotea emarginata"
"837","243","Animalia","Mollusca","Bivalvia","Venerida","Veneridae",NA,NA,"Veneridae"
"838","101558","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Gammaropsis",NA,"Gammaropsis sp."
"839","743514","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Neogyptis","Neogyptis rosea","Neogyptis rosea"
"840","102626","Animalia","Arthropoda","Malacostraca","Amphipoda","Lysianassidae","Nannonyx","Nannonyx spinimanus","Nannonyx spinimanus"
"841","946","Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae",NA,NA,"Hesionidae"
"842","883","Animalia","Annelida","Polychaeta",NA,NA,NA,NA,"Polychaeta"
"843","101430","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Caprella",NA,"Caprella spp."
"844","410717","Animalia","Annelida",NA,"Sipuncula","Aspidosiphonidae","Aspidosiphon","Aspidosiphon (Aspidosiphon) muelleri","Aspidosiphon (Aspidosiphon) muelleri muelleri"
"845","101773","Animalia","Arthropoda","Malacostraca","Amphipoda","Synopiidae","Austrosyrrhoe",NA,"Austrosyrrhoe sp."
"846","130206","Animalia","Annelida","Polychaeta","Phyllodocida","Lacydoniidae","Lacydonia","Lacydonia miranda","Lacydonia miranda"
"847","367570","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Propebela","Propebela rufa","Propebela rufa"
"848","431071","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Pseudolirius","Pseudolirius kroyeri","Pseudolirius kroyeri"
"849","141539","Animalia","Mollusca","Gastropoda","Littorinimorpha","Skeneopsidae","Skeneopsis","Skeneopsis planorbis","Skeneopsis planorbis"
"850","181084","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Bela","Bela powisiana","Bela powisiana"
"851","139217","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Bela","Bela nebula","Bela nebula"
"852","141906","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Callista","Callista chione","Callista chione"
"853","140075","Animalia","Mollusca","Gastropoda","Cephalaspidea","Haminoeidae","Haminoea","Haminoea navicula","Haminoea navicula"
"854","124287","Animalia","Echinodermata","Echinoidea","Camarodonta","Echinidae","Echinus","Echinus esculentus","Echinus esculentus"
"855","130666","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Phyllodoce","Phyllodoce citrina","Phyllodoce citrina"
"856","130497","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelia","Ophelia roscoffensis","Ophelia roscoffensis"
"857","102040","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Leptocheirus","Leptocheirus pilosus","Leptocheirus pilosus"
"858","135322","Animalia","Cnidaria","Staurozoa","Stauromedusae","Haliclystidae","Haliclystus","Haliclystus auricula","Haliclystus auricula"
"859","138582","Animalia","Mollusca","Gastropoda","Littorinimorpha","Triviidae","Trivia",NA,"Trivia sp."
"860","119047","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Idotea","Idotea metallica","Idotea metallica"
"861","490616","Animalia","Arthropoda","Malacostraca","Amphipoda","Hyalidae","Apohyale","Apohyale prevostii","Apohyale prevostii"
"862","101397","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae",NA,NA,"Melitidae"
"863","136021","Animalia","Annelida",NA,"Sipuncula","Golfingiidae","Golfingia",NA,"Golfingia sp."
